title_id,title,genre,authors,weekdays,length,subscribers,rating,views,likes,status,daily_pass,synopsis
2559,The Girl Who Sees Smells ,FANTASY,Maanchwee,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",14,154602,9.36,5110595,736222,COMPLETED,True,"Now a major (K-Drama) adaptation.
After Sae-ah loses her parents to arson, the accident leaves her with the ability to see smells. Another fire puts her in the path of police officer Pyeongan Kim. Though he doesn’t believe in her ability at first, the two team up to solve cases, and he quickly realizes the power Sae-ah holds. Although her ability helps her solve all kinds of crimes, she’s yet to solve the biggest mystery of them all: who killed her parents?"
2546,The Wendybird,FANTASY,"WmW,Thabfu,Tomas Santiagos",SATURDAY,7,169039,8.84,4377033,809448,COMPLETED,True,"Wendy Darling is a headstrong 17-year-old who dreams of escaping her humdrum life and strict family for a life of adventure, like the heroes in her stories. But what will she do when adventure actually comes knocking? In this retelling of Peter Pan, it’s Wendy who must save Neverland from Captain Hook and the strange beasts that torment its inhabitants."
2534,Shotgun Boy,THRILLER,"Carnby Kim,Hongpil",THURSDAY,64,868482,9.81,35290352,3738706,ONGOING,False,"While running for his life in the woods, bullying victim Gyuhwan stumbles upon a shotgun and just enough shells for his classmates. It’s a recipe for disaster. But fate takes an unexpected turn when he returns to find his classmates under attack by brain-eating creatures. Now, the only thing that stands in the way of their ravenous feast is a boy with a shotgun."
2533,To You Who Swallowed a Star,ROMANCE,ARI,MONDAY,72,502106,9.51,22991778,3125210,ONGOING,False,"When Jiu Seo moves out of her childhood friend’s mansion and into a small one-bedroom apartment, she thinks her world is ending -- that is, until she meets Hajun and Hayul, the neglected children who live downstairs. When a scouting offer comes in for Hajun to join an idol survival program, Jiu encourages him to audition, completely unaware of how it will change the trajectory of her and everyone else’s lives forever.


"
2532,Stagtown,HORROR,Punko,TUESDAY,68,247818,9.81,8981519,1705607,ONGOING,False,"Something is wrong with the town Frankie grew up in. Hidden away from the world on the other side of an old stone bridge, the people of Stagtown spend every day trying not to see the strange things that go on around them. From the creator of Tokyopop's best-selling OEM series comes the spiritual successor to Bizenghast."
2529,Devilish Romance,SUPERNATURAL,"Lee Kong-joo,White Eagle",SATURDAY,70,461448,9.5,15439074,2007710,ONGOING,False,"After being unfairly framed in devildom, middle-tier devil Sitri falls onto Earth as a human and searches for a serial killer who could take him back to his origin. He meets a stubborn, strict human boss who he initially hates; however, he eventually starts having feelings for her. Love has no limits, but... does it really? What will be their fate?"
2527,Raven Saga,FANTASY,Chihiro Howe,FRIDAY,63,222019,9.78,7981536,1524168,HIATUS,False,"Once upon a time, in a land of fairy tales, lived a girl and her grandmother, protected and secluded from the rest of the world. When her grandmother is taken by a mysterious boy, Wen must travel to the outside world to save her, but the world isn’t as magical as she once thought, and danger lurks around every corner. With the help of her friends, will Wen be able to solve the mystery of the boy with the ravens? And more importantly, will she be able to solve the mystery of her past?"
2522,The Prince of Southland,ROMANCE,Chris Geroux,WEDNESDAY,53,349427,9.66,15638563,1710034,ONGOING,False,"Donnie Ali's shiny reputation is soiled the night he kissed an android, for romantic relationships with droids are deemed too dangerous and forbidden. But after his press release, another potential scandal emerges when he saves Jensen, a man on the run from an unknown assailant. Now living under the same roof, and paparazzi on every corner, could this romance be even more disastrous than his first?"
2521,Act Like You Love Me!,ROMANCE,XUANN,THURSDAY,58,847220,9.79,35677716,4424255,ONGOING,False,"25-year-old Ji-eon is stressed, overworked, and penniless. When a mix-up at a temp job has her spending a day as famous actor Doyun Nam’s personal assistant, she takes her anger out on a doll... which turns out to have the magical ability to control him at her every whim. Now it’s her turn to be the boss.
"
2515,Locker & Opener,MYSTERY,"Manchi,Barunflower,Nyangnyang",SATURDAY,71,160950,9.54,3151018,510474,ONGOING,False,"There’s no lock Detective Dobin Kim can’t open. With his unique ‘opening’ ability, he can unlock anything -- even people -- to get the information he needs to hunt down criminals and solve crimes. Enter Locker -- his polar opposite and his enemy. When Locker uses her ability to ‘lock’ a witness and prevents Kim from accessing key information in a crucial case, they plunge into a cat-and-mouse game with justice itself at stake. When two equal forces collide, who will emerge the victor?"
2510,Neon Revenge,ACTION,"Gisong,NemGa",WEDNESDAY,50,369347,9.66,11921969,1697962,ONGOING,False,"No one would have ever guessed that nerdy-looking Seongbin Cha is actually Neon Mask, the internet hero popular for punishing violent, bullying teens on ViewTube. He won’t rest until he eradicates every last delinquent in the country. Can he stomp them all out with the help of his bodyguards, or will they come back stronger than ever?

"
2509,Seasons of Blossom,ROMANCE,"HONGDUCK,NEMONE",TUESDAY,92,796375,9.87,46019751,5688027,ONGOING,False,"Oh, to be young and in love. Oh, to be wild and carefree. The springtime of life is intense, tumultuous, and at times, oh so confusing. Spring, summer, fall and winter -- love blossoms in all seasons.
"
2508,She Would Never Know,ROMANCE,"Cafelatte,JINHA,Elize",THURSDAY,5,418810,9.11,13155171,1584607,COMPLETED,True,"Gentle in demeanor yet fiercely independent and competent, Songa is a top assistant brand manager at Klar Cosmetics who gets things done with a smile. Thriving in life, she is suddenly caught off guard by her charming junior colleague’s enigmatic warning, “Don’t put on that lipstick.” Then an unexpected revelation changes everything.


"
2507,The Strongest Florist,ACTION,"Hyun hoo Joo,Kumtata",SATURDAY,70,493976,9.81,22913260,3268160,ONGOING,False,"Even though he’s built like a fighter with a fearsome scowl, Jaeho would love nothing more than to become a florist instead. Unfortunately, Jaeho’s overbearing father disapproves, pushing his son to become an MMA fighter instead. Jaeho enters the virtual reality game, New World, to escape his father’s ambitions, but will he be able to realize his dreams?
"
2506,Taste of Illness,DRAMA,Ilkwon Ha,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",3,160139,9.83,3269194,560289,COMPLETED,True,"Not having any friends is bad enough, but being swallowed by mysterious black sludge in the middle of class? The worst. Yijun is no stranger to solitude, until a school project plants the seed for a delicate bond with another loner, Suni. But friendship is a frustrating puzzle for those who are used to being alone, especially when one of them claims to control a black goo that only turns hostile when the host is gripped by anxiety. Will Yijun and Suni be able to open up and make something of their budding friendship?"
2505,Dark Mortal,DRAMA,Jeonyeok Lee,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",10,222178,9.78,9946015,1136088,COMPLETED,True,"Being called a freak isn’t so bad when you have a spunky little black blob as a companion. An explosion leaves Nam Kang orphaned, scarred, and nearly blind, but he toughs out the daily bullying with the help of his imaginary blob friend, Inky. Until one day, Nam wakes from a bad beating to find his scars healed and his vision restored. At a new school, Nam is finally given the chance to live life as a normal kid. But it isn’t just his scars that have disappeared. His best friend Inky is gone, too."
2504,Beyond Virtual,DRAMA,EGA,FRIDAY,50,171128,9.19,3282115,462769,HIATUS,False,"High schooler Sora Yeom has the perfect life: she lives in a beautiful house, wears the latest fashion, and even goes on dates with her favorite idol member. There’s just one catch -- none of it is real! Sora lives out her fantasy life in VR, making reality feel boring by comparison. With the help of her best friend Yiheon, who dreams of being a real-life idol, Sora must find her place in a world where most people would rather escape into VR than face reality.
"
2503,Dear X,THRILLER,VANZIUN,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",7,227939,9.55,6559344,725217,COMPLETED,True,"Ajin Baek is an actress at the top of her game. She has everything. She’s a beautiful, award-winning actress, the public loves her, and she’s about to announce that she’s getting married. But on the night of the award ceremony, a news program exposes the darkness behind Ajin’s glittery exterior. Just how far was Ajin willing to go to get to where she is now?"
2480,Jungle Juice,ACTION,"Hyeong Eun,JUDER",THURSDAY,73,1028884,9.79,51697998,5273840,ONGOING,False,"Suchan Jang is an extraordinary college student at the top of the social food chain. But underneath the perfect facade, he hides a pair of insect wings that suddenly grew when he used a mysterious bug spray called ""Jungle Juice.” Suchan's life crumbles when he bares his wings to the world to save someone's life. When all hope seems lost, Suchan stumbles upon a hidden world of insect humans where everyone is accepted for what they are. But the law of the jungle governs this secret society and all must fend for themselves in order to survive."
2479,ROB,FANTASY,"Richard Dinnick,Magda Price & Miguel Sepulveda",THURSDAY,28,56375,8.77,500084,63364,COMPLETED,False,"When war threatens to destroy his nation’s entire way of life, a young squire named Rob knows just the thing to do: steal a weapon from the Timeless Armory. The only thing standing between him and victory is thousands of miles, sinister knights, crooked elites and enemy assassins. Will he make it back in time to stop the invaders, or will he be vanquished along the way?"
2471,Asterion,DRAMA,NeverDraws,SUNDAY,65,99148,9.08,1887339,405871,COMPLETED,False,"When Asterion wished upon a star for a better life, they never imagined an agent of the stars would actually come and grant it! Now they are the newest member of the Starlight Assembly, tasked with granting wishes made on the stars that light up the night sky. But even with their seemingly unlimited abilities, not every wish will come true..."
2470,Delusion,THRILLER,Hongjacga,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",7,254508,9.79,8734596,1075225,COMPLETED,True,"It’s 1935 in Gyeongseong, and struggling artist Iho Yun has been commissioned by the reclusive, elderly Madam Jeonghwa Song to paint a portrait. Madam Jeonghwa Song allows Iho to set eyes upon her -- an unprecedented event -- and standing before him is a young woman. But why does she ask him to paint an elderly version of her? “Don’t finish the portrait.” Tucked between the previous artist’s paint tubes is an ominous letter. Iho learns that no artist has left Madam Song’s abode alive or of sound mind. Just what is she hiding and what will happen if Iho finishes the portrait?
"
2467,There's Love Hidden in Lies,ROMANCE,Kawai Aporo,SUNDAY,67,285305,7.62,11693500,1422846,COMPLETED,False,"There’s nothing worse than having the guy you’ve secretly crushed on for ten years say you’re like his mom. When Natsume Mishima is given a chance to be in a fake relationship with Chikage, the hottest guy in her class to make her crush Yuuki jealous, she takes it -- even though she hates lying. Will this web of lies get her the guy she wants?"
2460,Deadlove,SLICE_OF_LIFE,"Guy,Teo",WEDNESDAY,45,82898,9.19,2051256,313041,HIATUS,False,"They say you can’t run away from your problems... and Joel just learned that the hard way.

Talk about having cold feet! Joel is all set to marry Kim, his art school sweetheart, but in a moment of poor judgment he has an affair with his roommate Zoe. Hounded by the guilt, but unable to fess up to his fiancé, he decides the most responsible thing to do is... run away. As far and as fast as he can. He now finds himself selling cosmetics at a shopping mall in New Zealand. Sure, he is homesick, and everything is unfamiliar, but at least he can work through his issues in peace and quiet, right?

Wrong. Read this comic to find out how Joel’s plans fall apart, and how he puts himself back together, with the help of an unexpected guest..."
2448,The Newlywed Diary of a Witch and a Dragon,ROMANCE,"New lung,Dimang,Baridal",SUNDAY,76,823227,9.24,36605406,4440044,ONGOING,False,"After spending the night with a recent hire of the Tower of Magic, Wendy Blanchett, a talented young leader of the Rune Research Division, is faced with an impossible dilemma. She fears for her position and reputation when the newbie, Aiden Winters, asks her to marry him. Unbeknownst to Wendy, Aiden seems to have secrets of his own. Will their love blossom, or will his secrets tear them apart?
"
2446,Jackson's Diary,SUPERNATURAL,Paola Batalla,SUNDAY,58,785764,9.7,44301169,4906320,ONGOING,False,"The year is 1989, and Jackson is starting his senior year at a brand new school. Even though he's back in his hometown with his new family, he can't seem to shake this ominous and uneasy feeling invading his mind. It's not until he meets the popular kid, Exer, that reality starts to feel more like the work of his imagination."
2443,Men of the Harem,FANTASY,"HereLee,Alphatart,Yeongbin",SATURDAY,76,1250344,9.65,62141792,7277656,ONGOING,False,"Scorned by her lover and thrown into power after the mysterious assassination of her father, Latil must marry to secure her sovereignty of Tarium. Instead of choosing one man to become her Royal Consort, she chooses five young men from all walks of life to join her Harem. Will Latil ever solve her father’s murder, and can she keep the peace in her Harem?"
2431,Spells From Hell,FANTASY,"WmW,Silke Tara",MONDAY,73,434898,9.54,15194141,2391587,ONGOING,False,"James Chao, a hard-working, straight-A college student, suddenly finds a bubbly, curious fox spirit summoned into his room. Scarlet’s appearance forces him to confront all the magic that exists in the world--something he’s avoided ever since he was little. Together, they discover secrets about themselves and the world they live in, a world which reveals itself to be less peaceful than it seems, a world where Heaven, Hell, and Earth are at war."
2410,Garden Club Detective Squad,MYSTERY,52chu,WEDNESDAY,7,194774,9.75,5494029,1020755,COMPLETED,True,"Gardening and solving crime aren’t what straight-A student Yeon Han thought she would be focusing on at her new school. But when she discovers a notebook that contains clues to a 15-year-old murder mystery, she and the other members of her new gardening club realize the murderer not only has access to the school -- they probably work for the school. Can the gardening club squad figure out who committed the murder even though the principal and their teachers seem desperate to cover it up?"
2409,The Advanced Player of the Tutorial Tower,ACTION,"Bangguseok Gimssi,Omagam,Juyeong Hwang",TUESDAY,79,1270332,9.51,70828442,6073708,ONGOING,False,"After being trapped for 12 years in a tower full of regenerating monsters, Hyeonu Kim is more powerful than just about any human or monster on Earth. Now that he’s free, he’s determined to find out who was behind his imprisonment, even if that means he has to kill hordes of monsters -- and inadvertently save the world -- along the way."
2406,Romance 101,ROMANCE,Namsoo,FRIDAY,116,564904,9.84,40528405,6385460,ONGOING,False,"Bareum’s planner might be full, but one thing she desperately needs in her diary is a date. When she is lured into joining a programming club by her friend’s hot coworker, it looks like there might be hope for her. But will her inexperience lead to her downfall? And why does she keep running into his bad-tempered friend instead?
"
2405,Like Wind on a Dry Branch,FANTASY,"Dalsaeowl,Hwaeum",SATURDAY,78,1275476,9.78,63017000,6995263,ONGOING,False,"As plague and turmoil afflicts the empire, enchanting widow Rieta Tristi finds herself at the mercy of a malicious nobleman and his dying wish to have her buried alive beside his corpse. The plague has taken her husband, slave traders have taken her young child, and now her own life is at risk -- until an unexpected visit from the empire's outcast prince changes everything."
2404,Mosquito Wars,SF,JH,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",6,135030,9.61,5186276,570203,COMPLETED,True,"One hundred years after mosquitoes have evolved into the strongest predators on Earth, only 5,000 humans remain. Mankind’s last hope -- an elite team of special soldiers -- races to save the day. Will they obtain the secret research that may give humanity a fighting chance against the mosquitoes before it's too late? "
2403,FLOWAR,SF,Hongjacga,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",5,84896,9.48,1927301,258258,COMPLETED,True,"“Wake up.” These are the words Sora Han hears right before her heart stops and then begins to beat again. The first and only person in the world to successfully have a plant heart transplant, Sora has felt an inexplicable pull to go to outer space ever since her operation. At 25 years old, she finally gets the chance. But why does everything on the planet she travels to seem familiar? Sora learns more about herself on this journey than she could have ever imagined."
2395,Secret Playlist,ROMANCE,2F,FRIDAY,81,619727,9.61,28168877,3782172,ONGOING,False,"Hanju is your ordinary university student… except for the fact that she’s also the up-and-coming Metube cover artist, PLII. When popular boy group member Levi takes notice of PLII and requests to collaborate, Hanju will do anything to hide her secret identity. But as the two grow closer working on a class project, Hanju’s cover begins to unravel. Will Levi discover her secret?"
2384,The Masked Fables,FANTASY,Ebae Kim,WEDNESDAY,54,148587,9.42,3063802,533705,COMPLETED,False,"With no memories and a mysterious illness consuming her, Ari must follow the clues of an old riddle that could possibly help her spirit friend Hadley recover his lost body. Little did they know, each riddle will lead them to a new kingdom full of familiar characters. As these fairy tales take a twisted turn, Ari's own story begins to unravel..."
2383,Blades of Furry,ROMANCE,"Deya Muniz,Emily Erdos",SUNDAY,62,442433,9.59,28508218,3035784,HIATUS,False,"Emile is an up-and-coming skater in the beloved sport of Skate Battles, a high-stakes combo of figure skating and martial arts. Radu is a well-known senior skater and several time champ with the world at his feet. However, during an ill-fated match between the two, Emile discovers Radu's secret, which could threaten to destroy him. Will Emile keep his secret? Or could this rivalry turn into something more...?"
2348,Ghost Bats,SF,Walter Ostlie,SATURDAY,9,59294,9.17,768329,117934,COMPLETED,True,"Ghost Bats, a semi-decent punk band, is suddenly thrust into a galactic Battle of the Bands to defeat their rivals....while conjuring giant monsters?! Can the band survive their interplanetary star trek and win the Grand Prize or will this be their final encore?"
2324,LoveBot,SF,"Chase Keels,Miranda Mundt",SUNDAY,65,346914,9.38,15722412,1976965,ONGOING,False,"In 2049, highly advanced and affectionate robots are becoming humanity's primary companions in place of real relationships. Xada makes his living by modifying these bots to fit their owners specific wants and needs. However, his newest job leaves the LoveBot strangely sentient, and asking for his help... Sparks will fly as Xada relearns human connection and helps uncover the truths behind the LoveBots' existence."
2320,microHUNTER,ACTION,"B.Y,JRobin",FRIDAY,9,338720,9.51,20657850,3025949,COMPLETED,True,"While out to get his sister’s favorite snack, Baekhyeon finds himself and the people around him suddenly shrinking... to the size of ants! Now, everything from cats to robotic vacuums pose a threat to human survival. Within this chaos, everyone is given a gift -- a unique superpower and interface that lets them see data about themselves. Though it’s become a dark and desperate world, Baekhyeon must put his ability and wits to the test to make it out alive and save his sister."
2291,Falling in the Blue,SF,SimzArt,TUESDAY,27,87056,9.3,935931,134471,COMPLETED,False,"Special delivery to planet Mars! Intergalactic delivery service Warp Inc. is expanding into the outerreaches, and someone has to drive the long-haul trips. But will two kids and a Kiwi bird in a broke-down spaceship really be able to make their delivery deadlines on time? And, more importantly, will they be able to uncover the sinister plot hidden inside their classic cardboard boxes before it's too late for them...and the universe?"
2284,Andy Bass,COMEDY,"KenneDuck,Gia",FRIDAY,77,171896,9.33,10557832,1535871,ONGOING,False,"Andy Bass is just like any other high school sophomore. She has to deal with maintaining grades, having an arch-nemesis, falling for a cute transfer student, and most importantly, being a vertical mermaid! (Totally normal, right?) Andy is the most hideous creature alive, and she still has to attend public school!"
2283,Fluidum,DRAMA,"GirlsOnFilm,ValeriaM",WEDNESDAY,80,203820,9.02,10184138,1464348,ONGOING,False,"Jesse was born like every citizen in the Fluidum universe, spending their first 20 years shifting seamlessly between a male and female body. Now with only one year left until they must choose one body for the rest of their life, Jesse is questioning the unquestionable... why decide at all?"
2282,The Red Hook: Blackout & PTSD,SUPER_HERO,Dean Haspiel,WEDNESDAY,39,19406,7.19,206015,20991,COMPLETED,False,"The Red Hook must combat his vigilante mother to destroy an Apocalypse Sword, only to rebirth the wrath of a villain who threatens to send New Brooklyn back to the stone age!"
2277,Pyramid Game,DRAMA,Dalgonyak,THURSDAY,73,226336,9.61,9160614,1566763,ONGOING,False,"Every Thursday afternoon, once a month, students at Love High cast their votes in a popularity poll. The result? A brutal ranking system that determines the entire social hierarchy of the school. After starting at the bottom, can new transfer student Suji make her way to the top of the pyramid? Or will she topple the game altogether?
"
2276,A Fake Affair,ROMANCE,Akiko Higashimura,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",6,44347,9.2,1275171,191757,COMPLETED,True,"After searching and failing to find a husband for 3 years, Shoko Hama is ready to give up. Tired from work and marriage-less future prospects, she quits her job and travels on a solo trip to Korea. On the plane ride there, Shoko meets the young and attractive Jobanni Park, but accidentally tells him… she’s married? Now caught in her own web of lies, Shoko is about to have the wildest time of her life!"
2275,PIGPEN,THRILLER,"Carnby Kim,Beom Sick Cheon","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",9,358015,9.74,15176384,1758450,COMPLETED,True,"A relaxing getaway in paradise, or a death trap? A young man wakes up on a breathtaking beach, but he has no idea who he is or how he got there. Try as he might to piece it all together, untangling this mind-bending mystery won’t be easy when every clue leads to more maddening questions... and the family that welcomes him into their home is not what they seem."
2273,Death of a Pop Star,ROMANCE,Violet Karim,SATURDAY,48,573242,9.36,22153613,2463178,HIATUS,False,"Number one on the pop charts and in the hearts of fans world-wide, Sophie Lim is at the top of her game -- until she takes a tumble from the top of the stairs. Now she's dead, and it turns out it's harder to build a career from six feet under. But lucky for her, the Grim Reaper's her number one fan!"
2268,Viral Hit,ACTION,"Taejun Pak,Kim Junghyun",TUESDAY,119,650748,9.84,47871265,4831200,ONGOING,False,"Scrawny high school student Hobin Yoo is probably the last guy you’d expect to star in a NewTube channel that revolves around fighting. But after following some advice from a mysterious NewTube channel, Hobin is soon knocking out guys stronger than him and raking in more money than he could have ever dreamed of. Can Hobin keep this up, or will he eventually meet his match?"
2247,Beetle Hands,HORROR,Herhumanist,THURSDAY,62,126173,9.69,2583275,402589,COMPLETED,False,"Welcome to the Heartland, a nightmarish realm where your own memories come back to hunt you -- literally. Dragged into the Heartland by the terrifying Beast that lives inside it, Matthew must survive long enough to free himself and his best friend Kenma before the Beast consumes them both. Better run fast, Matthew, before the Beast can catch you."
2234,Skye,FANTASY,Cynthia J.S.,TUESDAY,52,188900,9.64,3783840,576487,ONGOING,False,"In a world where magic meets technology, an exceptional engineer comes across an unusual find. What was meant to be a simple trip to the junkyard has lead Skye to discovering a fully functioning robot! But while trying to help the robot find her original owner; secrets begin to unravel and Skye learns the truth behind her clouded past."
2226,CinnamonRoll,ROMANCE,RE ME,SATURDAY,52,291474,8.79,7714985,857142,COMPLETED,False,She's cold as ice. Can he melt her heart? ❄️
2224,Love Me Knot,ROMANCE,Sophia,WEDNESDAY,83,913673,9.34,42867185,5467527,HIATUS,False,"You'd think that being able to see the Red String of Fate would make finding your soulmate a lot easier. But for Avery, the blossoming romance​ around her only emphasizes her own string... with no one attached to the other end. Is Avery destined to live a loveless life, or can she tailor her own romance?"
2209,American Road Trip,DRAMA,"Patrick Flores-Scott,Little Corvus",SUNDAY,51,101171,9.62,1817873,343659,COMPLETED,False,"Ever since his brother left to serve in Iraq, Teodoro “T” Avila’s life has been in the pits, until he runs into the girl of his dreams and realizes there might be more to life than video games. But when Manny returns home an utterly different person, it’s a bombshell for the Avilas that leaves T shell-shocked. Determined to impress Wendy and in denial of his brother’s condition, T doubles down on his studies, only to be hoodwinked into a road trip by Xochitl. With nothing but the road ahead of them, how much will T and Xo need to sacrifice to help save Manny from himself before it’s too late?"
2207,BRAIN Anthology,HORROR,Various Artists,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,SUNDAY",84,141934,9.4,6114320,804683,COMPLETED,False,"Are you ready for BRAIN Anthology? From mind-bending stories, to disturbing tales of our most primal fears, this anthology is designed to make you think and keep you up at night! New stories released every Saturday. Featuring stories from the 2020 Short Story Contest."
2191,HEART Anthology,HEARTWARMING,"Marvin.W,caw-chan,Various Artists","WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",102,232173,9.66,11720611,1707467,COMPLETED,False,"Featuring stories from the 2020 Short Story Contest!  From wholesome stories to tearjerkers, are you ready to catch these feelings? New stories released every Wednesday."
2190,My Daughter is a Zombie,COMEDY,Yun-chang Lee,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",11,337855,9.67,20394696,2105347,COMPLETED,True,"One year after an unprecedented zombie attack that killed hundreds of thousands, South Korea has finally been declared zombie-free. But Jeonghwan holds a secret: his daughter is the last zombie left on earth. When her cravings are satisfied and her violent tendencies die down, it almost seems like there’s hope for her to have a normal life. But how long can he keep Su-ah a secret from everyone else?"
2189,Not So Shoujo Love Story,COMEDY,Curryuku,TUESDAY,62,699741,9.72,31922530,4189678,HIATUS,False,"Romance-super-fan Rei Chan is ready for her first boyfriend and she knows just who it'll be: the most handsome boy in school, Hansum Ochinchin. But her plans for the perfect love story are derailed when the most popular girl in class declares herself a rival....for Rei's heart?! This is the year her not so shoujo love story begins!"
2186,The Makeup Remover,ROMANCE,Lee Yone,FRIDAY,7,1225287,9.64,100732370,13217016,COMPLETED,True,"After years of being told to focus on studying, Yeseul feels lost when she starts college and is suddenly expected to pay attention to makeup. When a chance encounter with brilliant makeup artist Yuseong leads to her taking part in a televised makeup competition, Yeseul begins to question the role that makeup and appearance play in society."
2185,Horang's Nightmare,HORROR,Horang,TUESDAY,10,677613,9.72,21211677,483513,COMPLETED,False,"Have you ever gotten that eerie feeling that someone's watching you? That when you turn off the lights, you're not alone? Read these terrifying ghost stories and try not to scream. A collection by Korea's master of horror, Horang."
2159,Suitor Armor,FANTASY,Purpah,FRIDAY,67,1355282,9.76,82179945,7387630,ONGOING,False,"Lady-in-waiting, Lucia believes getting through the royal wedding will be the toughest part of her new life. That is until she finds herself falling head over heels with Modeus, an up-and-coming knight to the king's guard. With her newfound interest, she is quickly awakened to the mysteries of the kingdom when she learns Modeus is in fact an enchanted suit of armor without a soul. Could there be more to him than just shining armor? "
2154,Omniscient Reader,ACTION,"singNsong,UMI,Sleepy-C",WEDNESDAY,105,2169273,9.9,144954093,14319514,ONGOING,False,"Dokja was an average office worker whose sole interest was reading his favorite web novel 'Three Ways to Survive the Apocalypse.' But when the novel suddenly becomes reality, he is the only person who knows how the world will end. Armed with this realization, Dokja uses his understanding to change the course of the story, and the world, as he knows it."
2142,The Wolf & Red Riding Hood,COMEDY,XUANN,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",16,632382,9.61,34086188,3594582,COMPLETED,True,"High school student Anna wakes up one day to find that she’s super hairy, incredibly strong, and craves meat all the time. Her mom thinks it’s puberty… until Anna grows ears and a tail. Definitely not puberty. Can she figure out how to stop herself from becoming a werewolf before the full moon?"
2141,Ctrl+Z,THRILLER,MiTi,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",11,197257,7.84,9488134,658978,COMPLETED,True,"What if you had the power to erase people's memories? Would you use it to help those in need? Or would you use it to become the most powerful person in the world? For Kyle, this newfound power was going to change his life... for better or for worse."
2140,Love Doesn't Talk,ROMANCE,Ann,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",12,416929,9.59,15611380,1558362,COMPLETED,True,"They say third time’s the charm, right? After three misunderstandings, sparks start to fly between classmates Yuzuki and Kou, and what stems from fate turns into friendship and eventually blossoms into love. But you can’t have a high school romance without a love triangle. Enter Subaru, a boy from another class who isn’t afraid to go after Yuzuki’s heart! Who will Yuzuki choose in the end: the quiet and inexpressive Kou or the bold and friendly Subaru?"
2135,The Remarried Empress,FANTASY,"Alphatart,Sumpul,HereLee",SUNDAY,118,2630081,9.86,251428681,22943183,ONGOING,False,"Navier Ellie Trovi was an empress perfect in every way -- intelligent, courageous, and socially adept. She was kind to her subjects and devoted to her husband. Navier was perfectly content to live the rest of her days as the wise empress of the Eastern Empire. That is, until her husband brought home a mistress and demanded a divorce. “I accept this divorce… And I request an approval of my remarriage.” In a shocking twist, Navier remarries another emperor and retains her title and childhood dream as empress. But just how did everything unfold?
"
2134,Rotten,THRILLER,Goodguy,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",6,418993,9.68,12642243,1216941,COMPLETED,True,"Jaeshin sees dead people, and Officer Han can sniff out evil. Literally. Their search for a missing friend leads them and professional stuntwoman Yuhyeon into a tangled web of vile cover-ups and twisted violence. Can they handle the overpowering stench of evil?"
2128,Mystical,SUPERNATURAL,VAN.J,SUNDAY,7,622744,9.85,26550821,3346777,COMPLETED,True,"Garam has always loved to draw, but his dreams of being an artist have been on hold ever since his mother passed away. Wanting to become more independent and focus on his art, he moves into his grandmother's empty house by the ocean. There, he meets his greatest muse: a mystical water creature with no memories of her past. Now it’s up to Garam to help her uncover what she has forgotten."
2126,Crown of Feathers,FANTASY,"Nicki Pau Preto,Foxkirin,ITSURYUU",WEDNESDAY,14,305262,9.14,10030277,1188310,COMPLETED,True,"In a world ruled by fierce warrior queens, a grand empire was built upon the backs of Phoenix Riders—legendary heroes who soared through the sky on wings of fire—until a war between two sisters ripped it all apart.
​
Sixteen years later, Veronyka is a war orphan who dreams of becoming a Phoenix Rider from the stories of old. After a shocking betrayal from her sister, Veronyka sets out alone to find the fabled Phoenix Riders—and will stop at nothing to join their ranks. "
2117,Phase,ROMANCE,Jouki,WEDNESDAY,67,1007701,9.56,51641168,4893214,HIATUS,False,"Min is unique. Plagued by debts, misfortune and a troubled past her life has been anything but normal. When she has the opportunity to earn a great deal of money, 50 million dollars to be exact,  she would be a fool to refuse. Despite the odd conditions she takes a chance with Shuu, the handsome, irritating billionare who can change her life. Can she keep her secrets close to her chest or will she ruin them both?"
